Season,TeamID,AvgScore,GamesPlayed,Wins,Losses,WinPct
2013,3288,61.32258064516129,31.0,13.0,18.0,0.41935483870967744
2013,3290,61.172413793103445,29.0,14.0,15.0,0.4827586206896552
2013,3291,58.54838709677419,31.0,15.0,16.0,0.4838709677419355
2013,3292,67.65625,32.0,25.0,7.0,0.78125
2013,3293,64.25,28.0,15.0,13.0,0.5357142857142857
2013,3294,58.225806451612904,31.0,19.0,12.0,0.6129032258064516
2013,3295,58.592592592592595,27.0,9.0,18.0,0.3333333333333333
2013,3296,54.333333333333336,30.0,7.0,23.0,0.23333333333333334
2013,3297,62.44444444444444,27.0,15.0,12.0,0.5555555555555556
2013,3298,58.5,32.0,21.0,11.0,0.65625
2013,3299,61.900000000000006,30.0,21.0,9.0,0.7
2013,3300,38.333333333333336,30.0,2.0,28.0,0.06666666666666667
2013,3301,69.28125,32.0,16.0,16.0,0.5
2013,3303,58.88,25.0,14.0,11.0,0.56
2013,3304,67.3225806451613,31.0,23.0,8.0,0.7419354838709677
2013,3305,60.266666666666666,30.0,7.0,23.0,0.23333333333333334
2013,3306,54.46666666666667,30.0,12.0,18.0,0.4
2013,3307,58.935483870967744,31.0,17.0,14.0,0.5483870967741935
2013,3308,62.193548387096776,31.0,15.0,16.0,0.4838709677419355
2013,3309,53.72,25.0,2.0,23.0,0.08
2013,3310,57.354838709677416,31.0,15.0,16.0,0.4838709677419355
2013,3311,65.66666666666667,30.0,19.0,11.0,0.6333333333333333
2013,3312,52.172413793103445,29.0,14.0,15.0,0.4827586206896552
2013,3313,54.57142857142857,28.0,6.0,22.0,0.21428571428571427
2013,3314,69.1470588235294,34.0,28.0,6.0,0.8235294117647058
2013,3315,59.285714285714285,28.0,10.0,18.0,0.35714285714285715
2013,3316,51.806451612903224,31.0,12.0,19.0,0.3870967741935484
2013,3317,66.66666666666667,30.0,11.0,19.0,0.36666666666666664
2013,3318,67.0,30.0,17.0,13.0,0.5666666666666667
2013,3319,61.37931034482759,29.0,8.0,21.0,0.27586206896551724
2013,3320,63.71875,32.0,16.0,16.0,0.5
2013,3321,61.36666666666667,30.0,13.0,17.0,0.43333333333333335
2013,3322,53.241379310344826,29.0,11.0,18.0,0.3793103448275862
2013,3323,80.84375,32.0,31.0,1.0,0.96875
2013,3324,54.81481481481482,27.0,7.0,20.0,0.25925925925925924
2013,3325,54.793103448275865,29.0,6.0,23.0,0.20689655172413793
2013,3326,66.38709677419355,31.0,18.0,13.0,0.5806451612903226
2013,3328,72.5,32.0,22.0,10.0,0.6875
2013,3329,73.90322580645162,31.0,21.0,10.0,0.6774193548387096
2013,3330,64.76666666666667,30.0,19.0,11.0,0.6333333333333333
2013,3331,69.03448275862068,29.0,17.0,12.0,0.5862068965517241
2013,3332,60.806451612903224,31.0,4.0,27.0,0.12903225806451613
2013,3333,55.89655172413793,29.0,8.0,21.0,0.27586206896551724
2013,3334,68.96875,32.0,25.0,7.0,0.78125
2013,3335,58.32142857142857,28.0,16.0,12.0,0.5714285714285714
2013,3336,73.5,30.0,25.0,5.0,0.8333333333333334
2013,3337,54.892857142857146,28.0,5.0,23.0,0.17857142857142858
2013,3338,58.7,30.0,9.0,21.0,0.3
2013,3339,60.0,31.0,11.0,20.0,0.3548387096774194
2013,3340,62.925925925925924,27.0,10.0,17.0,0.37037037037037035
2013,3341,59.83870967741935,31.0,17.0,14.0,0.5483870967741935
2013,3342,53.714285714285715,28.0,17.0,11.0,0.6071428571428571
2013,3343,72.17857142857143,28.0,22.0,6.0,0.7857142857142857
2013,3344,59.46666666666667,30.0,7.0,23.0,0.23333333333333334
2013,3345,67.75,32.0,24.0,8.0,0.75
2013,3346,71.09375,32.0,30.0,2.0,0.9375
2013,3347,61.06896551724138,29.0,15.0,14.0,0.5172413793103449
2013,3348,47.07142857142857,28.0,5.0,23.0,0.17857142857142858
2013,3349,57.1,30.0,14.0,16.0,0.4666666666666667
2013,3350,61.87096774193548,31.0,16.0,15.0,0.5161290322580645
2013,3351,60.43333333333333,30.0,15.0,15.0,0.5
2013,3352,55.96551724137931,29.0,7.0,22.0,0.2413793103448276
2013,3353,55.96666666666667,30.0,16.0,14.0,0.5333333333333333
2013,3354,60.370370370370374,27.0,18.0,9.0,0.6666666666666666
2013,3355,67.28125,32.0,25.0,7.0,0.78125
2013,3356,60.774193548387096,31.0,5.0,26.0,0.16129032258064516
2013,3357,63.0,32.0,22.0,10.0,0.6875
2013,3358,62.38709677419355,31.0,17.0,14.0,0.5483870967741935
2013,3359,53.6,30.0,14.0,16.0,0.4666666666666667
2013,3360,66.67857142857142,28.0,19.0,9.0,0.6785714285714286
2013,3361,68.03333333333333,30.0,24.0,6.0,0.8
2013,3362,61.96666666666667,30.0,11.0,19.0,0.36666666666666664
2013,3363,67.3103448275862,29.0,10.0,19.0,0.3448275862068966
2013,3364,51.46875,32.0,16.0,16.0,0.5
2013,3365,59.86666666666667,30.0,14.0,16.0,0.4666666666666667
2013,3366,47.592592592592595,27.0,4.0,23.0,0.14814814814814814
2013,3367,58.241379310344826,29.0,11.0,18.0,0.3793103448275862
2013,3368,62.333333333333336,27.0,9.0,18.0,0.3333333333333333
2013,3369,59.37931034482759,29.0,11.0,18.0,0.3793103448275862
2013,3370,67.96666666666667,30.0,20.0,10.0,0.6666666666666666
2013,3371,53.16129032258065,31.0,11.0,20.0,0.3548387096774194
2013,3372,61.6551724137931,29.0,13.0,16.0,0.4482758620689655
2013,3373,56.58064516129032,31.0,13.0,18.0,0.41935483870967744
2013,3374,68.33333333333333,30.0,21.0,9.0,0.7
2013,3375,56.172413793103445,29.0,16.0,13.0,0.5517241379310345
2013,3376,60.67741935483871,31.0,24.0,7.0,0.7741935483870968
2013,3377,61.233333333333334,30.0,15.0,15.0,0.5
2013,3378,69.25806451612904,31.0,21.0,10.0,0.6774193548387096
2013,3379,62.41379310344828,29.0,13.0,16.0,0.4482758620689655
2013,3380,57.166666666666664,30.0,13.0,17.0,0.43333333333333335
2013,3381,68.7,30.0,14.0,16.0,0.4666666666666667
2013,3382,54.758620689655174,29.0,10.0,19.0,0.3448275862068966
2013,3383,56.03333333333333,30.0,11.0,19.0,0.36666666666666664
2013,3384,64.90625,32.0,17.0,15.0,0.53125
2013,3385,60.7,30.0,18.0,12.0,0.6
2013,3386,64.87096774193549,31.0,23.0,8.0,0.7419354838709677
2013,3387,54.03225806451613,31.0,12.0,19.0,0.3870967741935484
2013,3388,64.53333333333333,30.0,20.0,10.0,0.6666666666666666
2013,3389,52.96666666666667,30.0,2.0,28.0,0.06666666666666667
2013,3390,70.72727272727273,33.0,31.0,2.0,0.9393939393939394
2013,3391,69.41935483870968,31.0,23.0,8.0,0.7419354838709677
2013,3392,53.0,30.0,14.0,16.0,0.4666666666666667
2013,3393,72.51612903225806,31.0,24.0,7.0,0.7741935483870968
2013,3394,49.724137931034484,29.0,4.0,25.0,0.13793103448275862
2013,3395,59.733333333333334,30.0,9.0,21.0,0.3
2013,3396,54.46875,32.0,14.0,18.0,0.4375
2013,3397,77.87096774193549,31.0,24.0,7.0,0.7741935483870968
2013,3398,62.333333333333336,27.0,12.0,15.0,0.4444444444444444
2013,3399,66.06666666666666,30.0,18.0,12.0,0.6
2013,3400,61.6,30.0,12.0,18.0,0.4
2013,3401,70.03030303030303,33.0,24.0,9.0,0.7272727272727273
2013,3402,68.65517241379311,29.0,9.0,20.0,0.3103448275862069
2013,3403,65.12903225806451,31.0,21.0,10.0,0.6774193548387096
2013,3404,73.27272727272727,33.0,19.0,14.0,0.5757575757575758
2013,3405,66.2,30.0,27.0,3.0,0.9
2013,3406,56.7,30.0,12.0,18.0,0.4
2013,3407,70.19354838709677,31.0,7.0,24.0,0.22580645161290322
2013,3408,66.34482758620689,29.0,21.0,8.0,0.7241379310344828
2013,3409,62.5625,32.0,16.0,16.0,0.5
2013,3410,57.52,25.0,10.0,15.0,0.4
2013,3411,61.58064516129032,31.0,20.0,11.0,0.6451612903225806
2013,3412,61.333333333333336,30.0,18.0,12.0,0.6
2013,3413,60.7,30.0,12.0,18.0,0.4
2013,3414,53.9,30.0,9.0,21.0,0.3
2013,3415,60.3448275862069,29.0,11.0,18.0,0.3793103448275862
2013,3416,61.38235294117647,34.0,16.0,18.0,0.47058823529411764
2013,3417,67.375,32.0,25.0,7.0,0.78125
2013,3418,55.758620689655174,29.0,8.0,21.0,0.27586206896551724
2013,3419,61.12903225806452,31.0,10.0,21.0,0.3225806451612903
2013,3420,53.93103448275862,29.0,9.0,20.0,0.3103448275862069
2013,3421,49.0,28.0,0.0,28.0,0.0
2013,3422,57.16129032258065,31.0,8.0,23.0,0.25806451612903225
2013,3423,53.516129032258064,31.0,5.0,26.0,0.16129032258064516
2013,3424,62.96774193548387,31.0,12.0,19.0,0.3870967741935484
2013,3425,61.45161290322581,31.0,11.0,20.0,0.3548387096774194
2013,3426,58.833333333333336,30.0,7.0,23.0,0.23333333333333334
2013,3427,59.89655172413793,29.0,15.0,14.0,0.5172413793103449
2013,3428,59.70967741935484,31.0,18.0,13.0,0.5806451612903226
2013,3429,77.06666666666666,30.0,17.0,13.0,0.5666666666666667
2013,3430,62.0,28.0,13.0,15.0,0.4642857142857143
2013,3431,66.35483870967742,31.0,21.0,10.0,0.6774193548387096
2013,3433,59.13333333333333,30.0,11.0,19.0,0.36666666666666664
2013,3434,61.666666666666664,30.0,10.0,20.0,0.3333333333333333
2013,3435,66.58064516129032,31.0,20.0,11.0,0.6451612903225806
2013,3436,51.0,31.0,10.0,21.0,0.3225806451612903
2013,3437,59.54838709677419,31.0,21.0,10.0,0.6774193548387096
2013,3438,61.9,30.0,16.0,14.0,0.5333333333333333
2013,3439,49.333333333333336,30.0,10.0,20.0,0.3333333333333333
2013,3441,50.56666666666667,30.0,7.0,23.0,0.23333333333333334
2013,3442,63.57142857142857,28.0,12.0,16.0,0.42857142857142855
2013,3443,68.19354838709677,31.0,21.0,10.0,0.6774193548387096
2013,3444,58.67741935483871,31.0,11.0,20.0,0.3548387096774194
2013,3447,51.172413793103445,29.0,3.0,26.0,0.10344827586206896
2013,3448,67.625,32.0,13.0,19.0,0.40625
2013,3449,64.93548387096774,31.0,20.0,11.0,0.6451612903225806
2013,3450,59.38709677419355,31.0,11.0,20.0,0.3548387096774194
2013,3451,52.86206896551724,29.0,0.0,29.0,0.0
2013,3452,64.16666666666667,30.0,17.0,13.0,0.5666666666666667
2013,3453,67.9,30.0,28.0,2.0,0.9333333333333333
2013,3454,65.58620689655173,29.0,9.0,20.0,0.3103448275862069
2013,3455,61.60606060606061,33.0,24.0,9.0,0.7272727272727273
2013,3456,60.51724137931034,29.0,7.0,22.0,0.2413793103448276
2013,3457,69.0,30.0,19.0,11.0,0.6333333333333333
2013,3458,58.03225806451613,31.0,12.0,19.0,0.3870967741935484
2013,3459,56.10344827586207,29.0,8.0,21.0,0.27586206896551724
2013,3460,64.3103448275862,29.0,11.0,18.0,0.3793103448275862
2013,3461,69.83333333333333,30.0,23.0,7.0,0.7666666666666667
2013,3462,60.206896551724135,29.0,13.0,16.0,0.4482758620689655
2013,3463,64.28571428571429,28.0,13.0,15.0,0.4642857142857143
2013,3464,63.36666666666667,30.0,21.0,9.0,0.7
2014,3101,70.0,23.0,11.0,12.0,0.4782608695652174
2014,3102,53.62068965517241,29.0,1.0,28.0,0.034482758620689655
2014,3103,82.74193548387096,31.0,22.0,9.0,0.7096774193548387
2014,3104,64.8,30.0,14.0,16.0,0.4666666666666667
2014,3105,65.83333333333333,30.0,6.0,24.0,0.2
2014,3106,63.148148148148145,27.0,13.0,14.0,0.48148148148148145
2014,3107,71.78125,32.0,28.0,4.0,0.875
2014,3108,53.03333333333333,30.0,8.0,22.0,0.26666666666666666
2014,3110,64.25806451612904,31.0,22.0,9.0,0.7096774193548387
2014,3111,62.42857142857143,28.0,12.0,16.0,0.42857142857142855
2014,3112,57.86666666666667,30.0,5.0,25.0,0.16666666666666666
2014,3113,69.93548387096774,31.0,22.0,9.0,0.7096774193548387
2014,3114,60.63333333333333,30.0,18.0,12.0,0.6
2014,3115,57.851851851851855,27.0,2.0,25.0,0.07407407407407407
2014,3116,66.56666666666666,30.0,19.0,11.0,0.6333333333333333
2014,3117,73.42424242424242,33.0,22.0,11.0,0.6666666666666666
2014,3119,65.6774193548387,31.0,24.0,7.0,0.7741935483870968
2014,3120,65.3225806451613,31.0,17.0,14.0,0.5483870967741935
2014,3122,68.71428571428571,28.0,8.0,20.0,0.2857142857142857
2014,3123,68.05882352941177,34.0,18.0,16.0,0.5294117647058824
2014,3124,84.0,33.0,29.0,4.0,0.8787878787878788
2014,3125,64.74193548387096,31.0,14.0,17.0,0.45161290322580644
2014,3126,58.035714285714285,28.0,10.0,18.0,0.35714285714285715
2014,3127,49.56666666666667,30.0,5.0,25.0,0.16666666666666666
2014,3129,70.35714285714286,28.0,15.0,13.0,0.5357142857142857
2014,3130,65.96774193548387,31.0,12.0,19.0,0.3870967741935484
2014,3131,59.60606060606061,33.0,13.0,20.0,0.3939393939393939
2014,3132,70.2258064516129,31.0,27.0,4.0,0.8709677419354839
2014,3133,69.66666666666667,30.0,8.0,22.0,0.26666666666666666
2014,3135,63.25,28.0,10.0,18.0,0.35714285714285715
2014,3136,71.70967741935483,31.0,17.0,14.0,0.5483870967741935
2014,3137,67.51724137931035,29.0,16.0,13.0,0.5517241379310345
2014,3138,67.34482758620689,29.0,16.0,13.0,0.5517241379310345
2014,3139,64.86666666666666,30.0,15.0,15.0,0.5
2014,3140,72.375,32.0,26.0,6.0,0.8125
2014,3141,82.64516129032258,31.0,20.0,11.0,0.6451612903225806
2014,3142,76.16129032258064,31.0,18.0,13.0,0.5806451612903226
2014,3143,70.4,30.0,21.0,9.0,0.7
2014,3144,63.793103448275865,29.0,17.0,12.0,0.5862068965517241
2014,3145,58.266666666666666,30.0,13.0,17.0,0.43333333333333335
2014,3146,59.642857142857146,28.0,16.0,12.0,0.5714285714285714
2014,3148,63.25,28.0,11.0,17.0,0.39285714285714285
2014,3149,59.888888888888886,27.0,5.0,22.0,0.18518518518518517
2014,3150,68.53333333333333,30.0,15.0,15.0,0.5
2014,3151,70.28125,32.0,29.0,3.0,0.90625
2014,3152,52.592592592592595,27.0,1.0,26.0,0.037037037037037035
2014,3153,53.16129032258065,31.0,13.0,18.0,0.41935483870967744
2014,3155,59.0,32.0,13.0,19.0,0.40625
2014,3156,75.13793103448276,29.0,13.0,16.0,0.4482758620689655
2014,3157,69.60714285714286,28.0,12.0,16.0,0.42857142857142855
2014,3158,69.06451612903226,31.0,17.0,14.0,0.5483870967741935
2014,3159,61.833333333333336,30.0,8.0,22.0,0.26666666666666666
2014,3160,68.87096774193549,31.0,17.0,14.0,0.5483870967741935
2014,3161,72.23333333333333,30.0,23.0,7.0,0.7666666666666667
2014,3162,60.035714285714285,28.0,6.0,22.0,0.21428571428571427
2014,3163,82.70588235294117,34.0,34.0,0.0,1.0
2014,3164,65.13793103448276,29.0,15.0,14.0,0.5172413793103449
2014,3165,63.142857142857146,28.0,14.0,14.0,0.5
2014,3166,65.59375,32.0,19.0,13.0,0.59375
2014,3167,75.0,28.0,17.0,11.0,0.6071428571428571
2014,3168,61.833333333333336,30.0,12.0,18.0,0.4
2014,3169,68.53125,32.0,18.0,14.0,0.5625
2014,3170,83.13333333333334,30.0,18.0,12.0,0.6
2014,3171,56.035714285714285,28.0,5.0,23.0,0.17857142857142858
2014,3172,69.40625,32.0,16.0,16.0,0.5
2014,3173,81.96666666666667,30.0,23.0,7.0,0.7666666666666667
2014,3174,64.06666666666666,30.0,20.0,10.0,0.6666666666666666
2014,3175,63.111111111111114,27.0,6.0,21.0,0.2222222222222222
2014,3176,69.0,32.0,9.0,23.0,0.28125
2014,3177,83.72727272727273,33.0,27.0,6.0,0.8181818181818182
2014,3178,70.25,28.0,5.0,23.0,0.17857142857142858
2014,3179,71.03125,32.0,17.0,15.0,0.53125
2014,3180,59.45161290322581,31.0,15.0,16.0,0.4838709677419355
2014,3181,80.24242424242425,33.0,27.0,6.0,0.8181818181818182
2014,3182,68.87096774193549,31.0,19.0,12.0,0.6129032258064516
2014,3183,62.714285714285715,28.0,12.0,16.0,0.42857142857142855
2014,3184,68.0,29.0,16.0,13.0,0.5517241379310345
2014,3185,72.33333333333333,27.0,14.0,13.0,0.5185185185185185
2014,3186,68.65517241379311,29.0,15.0,14.0,0.5172413793103449
2014,3187,71.6896551724138,29.0,21.0,8.0,0.7241379310344828
2014,3188,65.16666666666667,30.0,11.0,19.0,0.36666666666666664
2014,3189,63.86206896551724,29.0,13.0,16.0,0.4482758620689655
2014,3190,65.46666666666667,30.0,9.0,21.0,0.3
2014,3191,66.83333333333333,30.0,15.0,15.0,0.5
2014,3192,60.10344827586207,29.0,3.0,26.0,0.10344827586206896
2014,3193,61.4,30.0,20.0,10.0,0.6666666666666666
2014,3194,76.24137931034483,29.0,15.0,14.0,0.5172413793103449
2014,3195,70.36363636363636,33.0,26.0,7.0,0.7878787878787878
2014,3196,75.09677419354838,31.0,19.0,12.0,0.6129032258064516
2014,3197,70.96666666666667,30.0,16.0,14.0,0.5333333333333333
2014,3198,68.84375,32.0,14.0,18.0,0.4375
2014,3199,70.58064516129032,31.0,20.0,11.0,0.6451612903225806
2014,3200,67.0,32.0,25.0,7.0,0.78125
2014,3201,70.1,30.0,20.0,10.0,0.6666666666666666
2014,3202,66.28571428571429,28.0,16.0,12.0,0.5714285714285714
2014,3203,75.13333333333334,30.0,20.0,10.0,0.6666666666666666
2014,3204,62.354838709677416,31.0,10.0,21.0,0.3225806451612903
2014,3205,64.3103448275862,29.0,15.0,14.0,0.5172413793103449
2014,3206,68.96774193548387,31.0,8.0,23.0,0.25806451612903225
2014,3207,64.87096774193549,31.0,10.0,21.0,0.3225806451612903
2014,3208,66.35483870967742,31.0,20.0,11.0,0.6451612903225806
2014,3209,67.16129032258064,31.0,12.0,19.0,0.3870967741935484
2014,3210,79.70967741935483,31.0,20.0,11.0,0.6451612903225806
2014,3211,75.45454545454545,33.0,29.0,4.0,0.8787878787878788
2014,3212,68.58620689655173,29.0,9.0,20.0,0.3103448275862069
2014,3213,68.70370370370371,27.0,19.0,8.0,0.7037037037037037
2014,3214,71.0625,32.0,28.0,4.0,0.875
2014,3216,58.87096774193548,31.0,13.0,18.0,0.41935483870967744
2014,3217,71.89285714285714,28.0,21.0,7.0,0.75
2014,3218,64.53333333333333,30.0,17.0,13.0,0.5666666666666667
2014,3219,72.6774193548387,31.0,21.0,10.0,0.6774193548387096
2014,3220,62.535714285714285,28.0,13.0,15.0,0.4642857142857143
2014,3221,70.46875,32.0,20.0,12.0,0.625
2014,3222,53.83870967741935,31.0,6.0,25.0,0.1935483870967742
2014,3223,66.96428571428571,28.0,11.0,17.0,0.39285714285714285
2014,3224,60.41935483870968,31.0,11.0,20.0,0.3548387096774194
2014,3225,73.74193548387096,31.0,23.0,8.0,0.7419354838709677
2014,3226,64.24137931034483,29.0,12.0,17.0,0.41379310344827586
2014,3227,72.3103448275862,29.0,21.0,8.0,0.7241379310344828
2014,3228,67.83333333333333,30.0,9.0,21.0,0.3
2014,3229,61.2,30.0,10.0,20.0,0.3333333333333333
2014,3230,57.388888888888886,18.0,3.0,15.0,0.16666666666666666
2014,3231,70.63333333333334,30.0,18.0,12.0,0.6
2014,3232,65.16129032258064,31.0,20.0,11.0,0.6451612903225806
2014,3233,73.90322580645162,31.0,26.0,5.0,0.8387096774193549
2014,3234,78.6470588235294,34.0,26.0,8.0,0.7647058823529411
2014,3235,73.66666666666667,30.0,20.0,10.0,0.6666666666666666
2014,3236,76.11111111111111,27.0,13.0,14.0,0.48148148148148145
2014,3237,69.86206896551724,29.0,20.0,9.0,0.6896551724137931
2014,3238,65.1,30.0,15.0,15.0,0.5
2014,3239,63.7,30.0,13.0,17.0,0.43333333333333335
2014,3240,63.59375,32.0,14.0,18.0,0.4375
2014,3241,75.18181818181819,33.0,28.0,5.0,0.8484848484848485
2014,3242,66.6875,32.0,13.0,19.0,0.40625
2014,3243,62.166666666666664,30.0,11.0,19.0,0.36666666666666664
2014,3244,60.13333333333333,30.0,6.0,24.0,0.2
2014,3245,55.03333333333333,30.0,7.0,23.0,0.23333333333333334
2014,3246,81.34375,32.0,24.0,8.0,0.75
2014,3247,57.86666666666667,30.0,15.0,15.0,0.5
2014,3248,64.16666666666667,30.0,14.0,16.0,0.4666666666666667
2014,3249,70.48275862068965,29.0,17.0,12.0,0.5862068965517241
2014,3250,68.83870967741936,31.0,13.0,18.0,0.41935483870967744
2014,3251,69.66666666666667,30.0,19.0,11.0,0.6333333333333333
2014,3252,69.36666666666666,30.0,6.0,24.0,0.2
2014,3253,69.625,32.0,17.0,15.0,0.53125
2014,3254,59.63333333333333,30.0,9.0,21.0,0.3
2014,3255,56.53333333333333,30.0,8.0,22.0,0.26666666666666666
2014,3256,64.5625,32.0,12.0,20.0,0.375
2014,3257,78.88235294117646,34.0,30.0,4.0,0.8823529411764706
2014,3258,71.43333333333334,30.0,9.0,21.0,0.3
2014,3259,53.2,30.0,5.0,25.0,0.16666666666666666
2014,3260,60.96875,32.0,11.0,21.0,0.34375
2014,3261,69.61290322580645,31.0,19.0,12.0,0.6129032258064516
2014,3262,65.0,27.0,4.0,23.0,0.14814814814814814
2014,3263,65.26666666666667,30.0,16.0,14.0,0.5333333333333333
2014,3264,59.666666666666664,30.0,9.0,21.0,0.3
2014,3265,72.57575757575758,33.0,27.0,6.0,0.8181818181818182
2014,3266,73.80645161290323,31.0,21.0,10.0,0.6774193548387096
2014,3267,61.714285714285715,28.0,8.0,20.0,0.2857142857142857
2014,3268,83.16666666666667,30.0,24.0,6.0,0.8
2014,3269,62.32258064516129,31.0,4.0,27.0,0.12903225806451613
2014,3270,66.4,30.0,17.0,13.0,0.5666666666666667
2014,3271,63.275862068965516,29.0,8.0,21.0,0.27586206896551724
2014,3272,63.483870967741936,31.0,13.0,18.0,0.41935483870967744
2014,3273,64.06451612903226,31.0,17.0,14.0,0.5483870967741935
2014,3274,69.86666666666666,30.0,16.0,14.0,0.5333333333333333
2014,3275,64.9,30.0,8.0,22.0,0.26666666666666666
2014,3276,69.16129032258064,31.0,18.0,13.0,0.5806451612903226
2014,3277,73.41935483870968,31.0,22.0,9.0,0.7096774193548387
2014,3278,68.90625,32.0,20.0,12.0,0.625
2014,3279,72.125,32.0,12.0,20.0,0.375
2014,3280,71.34375,32.0,19.0,13.0,0.59375
2014,3281,70.26666666666667,30.0,17.0,13.0,0.5666666666666667
2014,3282,73.44827586206897,29.0,10.0,19.0,0.3448275862068966
2014,3283,67.29032258064517,31.0,14.0,17.0,0.45161290322580644
2014,3284,57.36363636363637,33.0,8.0,25.0,0.24242424242424243
2014,3285,68.3225806451613,31.0,21.0,10.0,0.6774193548387096
2014,3286,74.32142857142857,28.0,13.0,15.0,0.4642857142857143
2014,3287,63.214285714285715,28.0,11.0,17.0,0.39285714285714285
2014,3288,54.785714285714285,28.0,4.0,24.0,0.14285714285714285
2014,3290,61.266666666666666,30.0,9.0,21.0,0.3
2014,3291,70.5625,32.0,19.0,13.0,0.59375
2014,3292,67.60606060606061,33.0,29.0,4.0,0.8787878787878788
2014,3293,71.55555555555556,27.0,10.0,17.0,0.37037037037037035
2014,3294,63.25,28.0,13.0,15.0,0.4642857142857143
2014,3295,65.75,28.0,4.0,24.0,0.14285714285714285
2014,3296,61.733333333333334,30.0,11.0,19.0,0.36666666666666664
2014,3297,64.44827586206897,29.0,17.0,12.0,0.5862068965517241
2014,3298,68.16129032258064,31.0,24.0,7.0,0.7741935483870968
2014,3299,65.62068965517243,29.0,23.0,6.0,0.7931034482758621
2014,3300,56.275862068965516,29.0,11.0,18.0,0.3793103448275862
2014,3301,75.6875,32.0,25.0,7.0,0.78125
2014,3303,64.84,25.0,9.0,16.0,0.36
2014,3304,75.61290322580645,31.0,25.0,6.0,0.8064516129032258
2014,3305,71.23333333333333,30.0,17.0,13.0,0.5666666666666667
2014,3306,60.9,30.0,18.0,12.0,0.6
2014,3307,63.36666666666667,30.0,11.0,19.0,0.36666666666666664
2014,3308,70.86666666666666,30.0,10.0,20.0,0.3333333333333333
2014,3309,47.96551724137931,29.0,0.0,29.0,0.0
2014,3310,64.93333333333334,30.0,10.0,20.0,0.3333333333333333
2014,3311,67.5,30.0,16.0,14.0,0.5333333333333333
2014,3312,57.357142857142854,28.0,7.0,21.0,0.25
2014,3313,59.851851851851855,27.0,11.0,16.0,0.4074074074074074
2014,3314,80.6969696969697,33.0,24.0,9.0,0.7272727272727273
2014,3315,68.86206896551724,29.0,20.0,9.0,0.6896551724137931
2014,3316,54.964285714285715,28.0,5.0,23.0,0.17857142857142858
2014,3317,64.20689655172414,29.0,11.0,18.0,0.3793103448275862
2014,3318,63.833333333333336,30.0,12.0,18.0,0.4
2014,3319,72.79310344827586,29.0,9.0,20.0,0.3103448275862069
2014,3320,68.26666666666667,30.0,17.0,13.0,0.5666666666666667
2014,3321,69.1,30.0,15.0,15.0,0.5
2014,3322,63.87096774193547,31.0,19.0,12.0,0.6129032258064516
2014,3323,86.625,32.0,32.0,0.0,1.0
2014,3324,68.75,28.0,11.0,17.0,0.39285714285714285
2014,3325,61.89655172413793,29.0,8.0,21.0,0.27586206896551724
2014,3326,66.42857142857143,35.0,17.0,18.0,0.4857142857142857
2014,3328,76.78125,32.0,18.0,14.0,0.5625
2014,3329,70.90322580645162,31.0,23.0,8.0,0.7419354838709677
2014,3330,68.5,32.0,17.0,15.0,0.53125
2014,3331,63.142857142857146,28.0,8.0,20.0,0.2857142857142857
2014,3332,93.53333333333333,30.0,15.0,15.0,0.5
2014,3333,70.25,32.0,22.0,10.0,0.6875
2014,3334,75.39285714285714,28.0,16.0,12.0,0.5714285714285714
2014,3335,65.14285714285714,28.0,22.0,6.0,0.7857142857142857
2014,3336,75.89655172413794,29.0,22.0,7.0,0.7586206896551724
2014,3337,64.41935483870968,31.0,6.0,25.0,0.1935483870967742
2014,3338,62.74193548387097,31.0,11.0,20.0,0.3548387096774194
2014,3339,68.26666666666667,30.0,14.0,16.0,0.4666666666666667
2014,3340,64.60714285714286,28.0,7.0,21.0,0.25
2014,3341,65.3225806451613,31.0,14.0,17.0,0.45161290322580644
2014,3342,49.793103448275865,29.0,10.0,19.0,0.3448275862068966
2014,3343,75.10714285714286,28.0,20.0,8.0,0.7142857142857143
2014,3344,69.16666666666667,30.0,7.0,23.0,0.23333333333333334
2014,3345,74.55172413793103,29.0,21.0,8.0,0.7241379310344828
2014,3346,73.57575757575758,33.0,21.0,12.0,0.6363636363636364
2014,3347,54.392857142857146,28.0,5.0,23.0,0.17857142857142858
2014,3348,54.89655172413793,29.0,6.0,23.0,0.20689655172413793
2014,3349,62.36666666666667,30.0,13.0,17.0,0.43333333333333335
2014,3350,64.03333333333333,30.0,14.0,16.0,0.4666666666666667
2014,3351,63.75,32.0,15.0,17.0,0.46875
2014,3352,70.03125,32.0,21.0,11.0,0.65625
2014,3353,66.38709677419355,31.0,22.0,9.0,0.7096774193548387
2014,3354,55.57692307692308,26.0,6.0,20.0,0.23076923076923078
2014,3355,70.25806451612904,31.0,22.0,9.0,0.7096774193548387
2014,3356,56.46666666666667,30.0,5.0,25.0,0.16666666666666666
2014,3357,68.93333333333334,30.0,12.0,18.0,0.4
2014,3358,63.857142857142854,28.0,12.0,16.0,0.42857142857142855
2014,3359,54.62068965517241,29.0,10.0,19.0,0.3448275862068966
2014,3360,69.0,29.0,21.0,8.0,0.7241379310344828
2014,3361,64.0,30.0,13.0,17.0,0.43333333333333335
2014,3362,69.09677419354838,31.0,12.0,19.0,0.3870967741935484
2014,3363,76.13793103448276,29.0,10.0,19.0,0.3448275862068966
